x,y,z,vx,vy,vz,period,occult_freqs_then_occult_amps
0.8566581303779592,3.3674591201812273e-07,5.846591670285029e-37,1.6522619942344483e-07,0.4755212639037838,-1.8574337146560605e-36,2.1583636411912024,0.46331395734969816,0.13112163974810553
0.8636311347381282,3.267066123253264e-07,9.929960345883765e-37,1.30598853543304e-07,0.47267477624481535,-1.94979703754551e-37,2.013189300585261,0.4967242771006615,0.12414348039196055
0.8704528965406363,3.168880778687938e-07,-6.761657368484924e-36,8.461729372716096e-08,0.4708460691579189,1.046636531650393e-35,1.8719198648394961,0.5342109022844004,0.11731609815308852
0.8774818941709833,3.074411037524494e-07,8.873329590733333e-36,2.140214907589638e-08,0.470064498863142,-2.8481388748767194e-35,1.727507187386401,0.578868792733031,0.1102806174325407
0.8844954509749632,2.994736444164943e-07,-1.491877179918295e-35,-6.28580920260049e-08,0.4705422711538185,-2.8842927586443875e-35,1.5849320069230826,0.6309418925429843,0.10325977136009468
0.8914440189220783,2.939427995577282e-07,1.212290069460525e-35,-1.754126752500403e-07,0.4724306430721494,1.2349921567163339e-34,1.4455222547918296,0.6917914938251922,0.09630302084430309
0.898260713124008,2.919273988394982e-07,1.7927590935212963e-35,-3.270434920987031e-07,0.475865921096789,-1.1935480123820302e-34,1.3108714903597134,0.7628512843204731,0.08947717922851717
0.9048638169818947,2.94620851413877e-07,-1.6497759510061057e-34,-5.336825175780543e-07,0.48094310536890217,1.0024537456476108e-34,1.1827452154451672,0.8454906322522009,0.08286392197374626
0.9111650902930791,3.033260724305726e-07,-9.682200084113065e-34,-8.185319987742818e-07,0.48768808991907014,1.1023681141607453e-33,1.0628788189326912,0.9408410273940429,0.0765514915265395
0.9170831421044612,3.1947447407123364e-07,1.7057619593283907e-33,-1.2148346215236257e-06,0.4960403480637519,3.110665628376879e-33,0.9527020125389483,1.0496461504631471,0.07062132875408011
0.9225572807676636,3.4470476730068266e-07,7.908779247039733e-34,-1.76968823816846e-06,0.5058567025529809,2.630390540053849e-33,0.8530937242927451,1.1722041453640362,0.06513421449427947
0.9274270394973761,3.7989002498475254e-07,1.4030976515564968e-33,-2.524979119598876e-06,0.516621813135413,1.0298097891092351e-33,0.7665396083278169,1.3045640292240996,0.060251106276192457
0.9319597851221628,4.2962740689046327e-07,9.000145165629456e-34,-3.61551318762794e-06,0.5287128176055481,-2.567807163448849e-32,0.6878877742390448,1.453725502108567,0.055704007371382036
0.9360324203065118,4.969718204246317e-07,3.86407196105726e-33,-5.162135874815569e-06,0.5416232022805414,-1.8362470205831594e-32,0.6189388021570117,1.6156686194418315,0.05161648333663249
0.9396768347492019,5.878034840388482e-07,-3.993656729320492e-33,-7.374462626961147e-06,0.5551460602815251,5.288941869114795e-32,0.5587416770899923,1.7897358314277627,0.04795674319146204
0.9428466912375332,7.076095587925946e-07,-3.110003655070433e-33,-1.0480255708444027e-05,0.5687107021294824,6.402011655736043e-32,0.5076332096351196,1.9699262794859058,0.04477164973114256
0.9457523425161456,8.78393259402962e-07,-1.8470049620456207e-34,-1.5191297638016371e-05,0.5828893766041039,4.961784328008246e-32,0.46188803684352103,2.165026846839034,0.04185011825894713
0.9483281502122443,1.125631336792925e-06,7.44055369555339e-33,-2.2426892004077253e-05,0.597099115919165,-5.451872461267579e-32,0.42228800796641824,2.3680520903627538,0.03925837858295833
0.9505857604466005,1.506338945565834e-06,3.442008700320438e-33,-3.417632973010531e-05,0.6110325258887312,2.968689075270642e-32,0.38837841537214596,2.57480838383306,0.03698509727320076
0.9524997725655873,2.154533639863672e-06,-7.70604149776654e-33,-5.510920936187196e-05,0.6240830187979234,9.220870535990461e-32,0.36027913500366865,2.775625627028935,0.03505636688650415
0.953895717611379,3.4233218341688786e-06,1.5398175459116546e-34,-9.757065594993428e-05,0.6343266992840978,9.876695162445797e-33,0.3402549917259197,2.9389723128750287,0.03364886176818216
0.9540390803362002,7.338009589421407e-06,-1.222544628891261e-33,-0.00023197219588140205,0.6342779076259387,3.963316116146363e-32,0.3384759692659475,2.9544194885347372,0.033504673835618726
0.9639171218339038,-8.329686520569427e-06,4.834735810123832e-33,0.0003175147478272208,0.7309090626275743,2.984202991924288e-31,0.20124125865333536,4.969159936147249,0.023488697087474586
0.9636433084917747,-4.506066748065801e-06,-9.160174077627964e-34,0.000186555849762381,0.7310662267257585,9.378126735812607e-32,0.2064996582112846,4.842623027379679,0.023773399366684433
0.9643706208817893,-3.190803743157086e-06,7.597596854897229e-33,0.00014307514622301131,0.7420150540746723,3.662349300692616e-32,0.19794020675490095,5.05203069348234,0.023034333790288963
0.9652849807842007,-2.5444740476076122e-06,2.2415040049846368e-33,0.000122978489648716,0.7557574014400551,4.289563142207057e-32,0.18693643606723936,5.3494119233144515,0.022102723829650506
0.9662242316172897,-2.1640550746385778e-06,2.0394815505470575e-34,0.00011223172934898383,0.7706304989348901,-1.493223731766247e-32,0.17572663111764297,5.690657094146045,0.02114382557512673
0.9671402689745501,-1.916357337295039e-06,-2.7021295085825052e-33,0.00010619358100976568,0.7860803665907513,-3.416142491119796e-33,0.16495129100633915,6.062395716330402,0.020206697014573782
0.967993459318588,-1.7485580473293258e-06,-6.994760326051395e-34,0.00010294697666229703,0.8014379943047198,-4.823699381342499e-32,0.15507809317287707,6.448364043819043,0.01933196624097977
0.9688259637047709,-1.6235499930165574e-06,-8.122151185323677e-34,0.00010133902123962008,0.8174374097160394,-7.989422664745403e-33,0.14560816107832075,6.867746921562404,0.018476451161352547
0.9696127390212373,-1.531053987029703e-06,-1.192790986865168e-33,0.00010093508995150257,0.8335864986069345,1.2173094716838956e-31,0.13681538102707091,7.309119723915657,0.017665870189784272
0.970355063062251,-1.461692901044607e-06,3.019402701536819e-33,0.00010140241196651185,0.8498428399902218,6.032759791746898e-32,0.12866526409234383,7.77210544784095,0.01689899012292284
0.971036717634046,-1.4108085457695981e-06,-1.3099646243090437e-33,0.00010249164584328237,0.8657364506080504,6.018479757756606e-32,0.12131047608215774,8.24331114917683,0.01619274128030157
0.9716980289312286,-1.3718117139830217e-06,2.3476815946364115e-33,0.00010412470949975742,0.882131788089978,-1.6836049253757634e-31,0.11429712493241506,8.749126459579006,0.015505434568037213
